official_code,name,source,type,deck_origin,complexity,vertical_slice_role,script_path,script_found,database_found,source_art_path,art_asset,image_available,test_status,notes,database_name,database_alias
52644170,Arquidemônio Crossmind,official,Monstro Sincro,ygoprodeck_nine_deck_batch,extra_deck,,official/c52644170.lua,true,true,https://images.ygoprodeck.com/images/cards/52644170.jpg,Assets/Cards/Cards/Decks/BatchJuly2026/52644170.jpg,true,pending,Imported from the July 2026 curated deck batch.,Arquidemônio Crossmind,
52684508,Explosão de Fogo Infernal,official,Carta de Magia,shop:classic-red-eyes-black-dragon:Main,trigger,,official/c52684508.lua,true,true,CardCatalog.asset#b1c61fb36ac5c7242922644f6fa5b7b9,Assets/Cards/Cards/Magias/Normais/52684508.jpg,true,pending,Reconciled from published CardCatalog.,Explosão de Fogo Infernal,
52711246,Shiranui Escudeirosaga,official,Monstro Sincro,ygoprodeck_shiranui_supremacy,extra_deck,,official/c52711246.lua,true,true,https://images.ygoprodeck.com/images/cards/52711246.jpg,Assets/Cards/Cards/Decks/ShiranuiSupremacy/52711246.jpg,true,pending,Imported for the Shiranui Supremacy deck.,Shiranui Escudeirosaga,
52875873,Explosão Evolutiva,official,Carta de Magia,august-2026-nine-deck-batch,trigger,,official/c52875873.lua,true,true,https://images.ygoprodeck.com/images/cards/52875873.jpg,Assets/Cards/Cards/Decks/BatchAugust2026/52875873.jpg,true,pending,Imported from august-2026-nine-deck-batch.,Explosão Evolutiva,
52900001,Ficha de Shinobird,official,Ficha,runtime_dependency:allcards-numeric-0002-1500,runtime_dependency,,,not_required_token,true,C:\Users\ocara\Downloads\allcards\images\52900001.jpg,Assets/StreamingAssets/Ygo/Art/52900001.jpg,true,pending,Imported from runtime_dependency:allcards-numeric-0002-1500 with streaming artwork.,Shinobird Token,
53094821,Terror Toon,official,Carta de Armadilha,ygoprodeck_toon_test,effect,,official/c53094821.lua,true,true,https://images.ygoprodeck.com/images/cards/53094821.jpg,Assets/Cards/Cards/Decks/ToonTest/53094821.jpg,true,pending,Imported for the Toon Test deck.,Terror Toon,
53129443,Buraco Negro,official,Magia Normal,vertical_beta,normal_spell,normal_spell,official/c53129443.lua,true,true,Cards.rar::Cards/Magias/Normais/53129443.jpg,Assets/Cards/Cards/Magias/Normais/53129443.jpg,true,pending,Reconciled from published CardCatalog.,Buraco Negro,
53167658,Cortina de Bloqueio,official,Carta de Magia,starter-decks-2026-08,continuous,,official/c53167658.lua,true,true,https://images.ygoprodeck.com/images/cards/53167658.jpg,Assets/Cards/Cards/Decks/StarterDecks2026/53167658.jpg,true,pending,Imported from starter-decks-2026-08.,Cortina de Bloqueio,
53174748,Caminhada Espiritual Mikanko,official,Carta de Armadilha,ygoprodeck_nine_deck_batch,trigger,,official/c53174748.lua,true,true,https://images.ygoprodeck.com/images/cards/53174748.jpg,Assets/Cards/Cards/Decks/BatchJuly2026/53174748.jpg,true,pending,Imported from the July 2026 curated deck batch.,Caminhada Espiritual Mikanko,
53183600,Dragão Toon de Olhos Azuis,official,Monstro de Efeito,ygoprodeck_toon_test,effect,,official/c53183600.lua,true,true,https://images.ygoprodeck.com/images/cards/53183600.jpg,Assets/Cards/Cards/Decks/ToonTest/53183600.jpg,true,pending,Imported for the Toon Test deck.,Dragão Toon de Olhos Azuis,
53286626,Semeadura de Solarvinhas,official,Carta de Magia,ygoprodeck_nine_deck_batch,trigger,,official/c53286626.lua,true,true,https://images.ygoprodeck.com/images/cards/53286626.jpg,Assets/Cards/Cards/Decks/BatchJuly2026/53286626.jpg,true,pending,Imported from the July 2026 curated deck batch.,Semeadura de Solarvinhas,
53329234,Despojos Pecaminosos do Sono - Morrian,official,Carta de Armadilha,ygoprodeck_nine_deck_batch,trigger,,official/c53329234.lua,true,true,https://images.ygoprodeck.com/images/cards/53329234.jpg,Assets/Cards/Cards/Decks/BatchJuly2026/53329234.jpg,true,pending,Imported from the July 2026 curated deck batch.,Despojos Pecaminosos do Sono - Morrian,
53334471,Duelo Gozen,official,Carta de Armadilha,august-2026-nine-deck-batch,continuous,,official/c53334471.lua,true,true,https://images.ygoprodeck.com/images/cards/53334471.jpg,Assets/Cards/Cards/Decks/BatchAugust2026/53334471.jpg,true,pending,Imported from august-2026-nine-deck-batch.,Duelo Gozen,
53567095,Ataque de Ícaro,official,Carta de Armadilha,august-2026-nine-deck-batch,intermediate,,official/c53567095.lua,true,true,https://images.ygoprodeck.com/images/cards/53567095.jpg,Assets/Cards/Cards/Decks/BatchAugust2026/53567095.jpg,true,pending,Imported from august-2026-nine-deck-batch.,Ataque de Ícaro,
53582587,Tributo Torrencial,official,Armadilha Normal,provided_pool,simple,,official/c53582587.lua,true,true,Cards.rar::Cards/Armadilhas/Normais/53582587.jpg,Assets/Cards/Cards/Armadilhas/Normais/53582587.jpg,true,pending,Reconciled from published CardCatalog.,Tributo Torrencial,
53714009,Flamvell Uruquizas,official,Monstro Sincro,ygoprodeck_mausoleum_lockdown_edison,extra_deck,,official/c53714009.lua,true,true,https://images.ygoprodeck.com/images/cards/53714009.jpg,Assets/Cards/Cards/Decks/MausoleumLockdownEdison/53714009.jpg,true,pending,Imported for the Mausoleum Lockdown Edison deck.,Flamvell Uruquizas,
53839837,Senhor dos Vampiros,official,Monstro de Efeito,starter-decks-2026-08,trigger,,official/c53839837.lua,true,true,https://images.ygoprodeck.com/images/cards/53839837.jpg,Assets/Cards/Cards/Decks/StarterDecks2026/53839837.jpg,true,pending,Imported from starter-decks-2026-08.,Senhor dos Vampiros,
53860621,Besta Brilhante,official,Carta de Magia,august-2026-nine-deck-batch,trigger,,official/c53860621.lua,true,true,https://images.ygoprodeck.com/images/cards/53860621.jpg,Assets/Cards/Cards/Decks/BatchAugust2026/53860621.jpg,true,pending,Imported from august-2026-nine-deck-batch.,Besta Brilhante,
53904087,"Rahamu, Enviado do Tomo Sagrado",official,Monstro Link,ygoprodeck_toon_test,effect,,official/c53904087.lua,true,true,https://images.ygoprodeck.com/images/cards/53904087.jpg,Assets/Cards/Cards/Decks/ToonTest/53904087.jpg,true,pending,Imported for the Toon Test deck.,"Rahamu, Enviado do Tomo Sagrado",
53927851,"Tufão Radiante Varuroon, o Vórtice Vibrante",official,Monstro de Efeito,ygoprodeck_nine_deck_batch,negation,,official/c53927851.lua,true,true,https://images.ygoprodeck.com/images/cards/53927851.jpg,Assets/Cards/Cards/Decks/BatchJuly2026/53927851.jpg,true,pending,Imported from the July 2026 curated deck batch.,"Tufão Radiante Varuroon, o Vórtice Vibrante",
54191698,Número 29: Gato Manequim,official,Monstro Xyz,ygoprodeck_nine_deck_batch,extra_deck,,official/c54191698.lua,true,true,https://images.ygoprodeck.com/images/cards/54191698.jpg,Assets/Cards/Cards/Decks/BatchJuly2026/54191698.jpg,true,pending,Imported from the July 2026 curated deck batch.,Número 29: Gato Manequim,
54332792,Neo Cavalo-Mar Kaiser,official,Monstro Regulador de Efeito,published_catalog,trigger,,official/c54332792.lua,true,true,CardCatalog.asset#154f397b99b773847b54abb54c2913c4,Assets/Cards/Cards/Monstros/Efeito/54332792.jpg,true,pending,Reconciled from published CardCatalog.,Neo Cavalo-Mar Kaiser,
54475145,Coração dos Olhos Azuis,official,Monstro de Efeito,august-2026-nine-deck-batch,trigger,,official/c54475145.lua,true,true,https://images.ygoprodeck.com/images/cards/54475145.jpg,Assets/Cards/Cards/Decks/BatchAugust2026/54475145.jpg,true,pending,Imported from august-2026-nine-deck-batch.,Coração dos Olhos Azuis,
54541900,Guerreiro Karbonala,official,Monstro de Fusão,provided_pool,extra_deck,,official/c54541900.lua,true,true,Cards.rar::Cards/Monstros/Fusao/54541900.jpg,Assets/Cards/Cards/Monstros/Fusao/54541900.jpg,true,pending,Reconciled from published CardCatalog.,Guerreiro Karbonala,
54594017,"Asanegra - Sharnga, a Lua Minguante",official,Monstro Regulador de Efeito,august-2026-nine-deck-batch,quick,,official/c54594017.lua,true,true,https://images.ygoprodeck.com/images/cards/54594017.jpg,Assets/Cards/Cards/Decks/BatchAugust2026/54594017.jpg,true,pending,Imported from august-2026-nine-deck-batch.,"Asanegra - Sharnga, a Lua Minguante",
54652250,Inseto Devorador de Homens,official,Monstro de Efeito de Virar,provided_pool,trigger,,official/c54652250.lua,true,true,Cards.rar::Cards/Monstros/Efeito/54652250.jpg,Assets/Cards/Cards/Monstros/Efeito/54652250.jpg,true,pending,Reconciled from published CardCatalog.,Inseto Devorador de Homens,
54693926,"Governante Sombrio, Não Mais!",official,Carta de Magia,published_catalog,negation,,official/c54693926.lua,true,true,CardCatalog.asset#edacd1944517b4c4bba4d8c33fcbfe82,Assets/Cards/Cards/Magias/Normais/54693926.jpg,true,pending,Reconciled from published CardCatalog.,"Governante Sombrio, Não Mais!",
54862960,"Ni-Ni, o Espelho Mikanko",official,Monstro de Efeito,ygoprodeck_nine_deck_batch,quick,,official/c54862960.lua,true,true,https://images.ygoprodeck.com/images/cards/54862960.jpg,Assets/Cards/Cards/Decks/BatchJuly2026/54862960.jpg,true,pending,Imported from the July 2026 curated deck batch.,"Ni-Ni, o Espelho Mikanko",
55144522,Pote da Ganância,official,Magia Normal,provided_pool,simple,,official/c55144522.lua,true,true,Cards.rar::Cards/Magias/Normais/55144522.jpg,Assets/Cards/Cards/Magias/Normais/55144522.jpg,true,pending,Reconciled from published CardCatalog.,Pote da Ganância,
55410871,Dragão MÁX do Caos de Olhos Azuis,official,Monstro de Ritual com Efeito,ygoprodeck_blue_eyes,exceptional,,official/c55410871.lua,true,true,https://images.ygoprodeck.com/images/cards/55410871.jpg,Assets/Cards/Cards/Decks/BatchAugust2026/55410871.jpg,true,pending,Staged outside Assets until the 12-card vertical slice passes.,Dragão MÁX do Caos de Olhos Azuis,
55416843,Banquete Selvagem NV5,official,Carta de Magia,ygoprodeck_nine_deck_batch,negation,,official/c55416843.lua,true,true,https://images.ygoprodeck.com/images/cards/55416843.jpg,Assets/Cards/Cards/Decks/BatchJuly2026/55416843.jpg,true,pending,Imported from the July 2026 curated deck batch.,Banquete Selvagem NV5,
55696885,Lobo da Praga,official,Monstro de Efeito,starter-decks-2026-08,trigger,,official/c55696885.lua,true,true,https://images.ygoprodeck.com/images/cards/55696885.jpg,Assets/Cards/Cards/Decks/StarterDecks2026/55696885.jpg,true,pending,Imported from starter-decks-2026-08.,Lobo da Praga,
55704856,Fusão Cibercarga,official,Carta de Magia,august-2026-nine-deck-batch,quick,,official/c55704856.lua,true,true,https://images.ygoprodeck.com/images/cards/55704856.jpg,Assets/Cards/Cards/Decks/BatchAugust2026/55704856.jpg,true,pending,Imported from august-2026-nine-deck-batch.,Fusão Cibercarga,
55713623,Encolher,official,Carta de Magia,ygoprodeck_nine_deck_batch,quick,,official/c55713623.lua,true,true,https://images.ygoprodeck.com/images/cards/55713623.jpg,Assets/Cards/Cards/Decks/BatchJuly2026/55713623.jpg,true,pending,Imported from the July 2026 curated deck batch.,Encolher,
55990317,"Hugin, as Asas Rúnikas",official,Monstro de Fusão,august-2026-nine-deck-batch,extra_deck,,official/c55990317.lua,true,true,https://images.ygoprodeck.com/images/cards/55990317.jpg,Assets/Cards/Cards/Decks/BatchAugust2026/55990317.jpg,true,pending,Imported from august-2026-nine-deck-batch.,"Hugin, as Asas Rúnikas",
55991637,Tiro do Dragão,official,Carta de Magia,ygoprodeck_nine_deck_batch,trigger,,official/c55991637.lua,true,true,https://images.ygoprodeck.com/images/cards/55991637.jpg,Assets/Cards/Cards/Decks/BatchJuly2026/55991637.jpg,true,pending,Imported from the July 2026 curated deck batch.,Tiro do Dragão,
56094445,Soldado do Mecanismo Antigo,official,Monstro de Efeito,starter-decks-2026-08,trigger,,official/c56094445.lua,true,true,https://images.ygoprodeck.com/images/cards/56094445.jpg,Assets/Cards/Cards/Decks/StarterDecks2026/56094445.jpg,true,pending,Imported from starter-decks-2026-08.,Soldado do Mecanismo Antigo,
56120475,Armadura Sakuretsu,official,Carta de Armadilha,ygoprodeck_interaction,trigger,,official/c56120475.lua,true,true,https://images.ygoprodeck.com/images/cards/56120475.jpg,Assets/Cards/Cards/Armadilhas/Normais/56120475.jpg,true,pending,Staged outside Assets until the 12-card vertical slice passes.,Armadura Sakuretsu,
56132807,Pequena Maga Maçã,official,Monstro de Efeito,curated:DarkMagician:Main,trigger,,official/c56132807.lua,true,true,CardCatalog.asset#097d7fe7e4e9496499b1ca6478260c3e,Assets/Cards/Cards/Monstros/Efeito/56132807.jpg,true,pending,Reconciled from published CardCatalog.,Pequena Maga Maçã,
56198785,Guarda Fantasma,official,Monstro de Efeito,ygoprodeck_shiranui_supremacy,trigger_effect,,official/c56198785.lua,true,true,https://images.ygoprodeck.com/images/cards/56198785.jpg,Assets/Cards/Cards/Decks/ShiranuiSupremacy/56198785.jpg,true,pending,Imported for the Shiranui Supremacy deck.,Guarda Fantasma,
56364287,Dragão Cibernético Herz,official,Monstro de Efeito,august-2026-nine-deck-batch,trigger,,official/c56364287.lua,true,true,https://images.ygoprodeck.com/images/cards/56364287.jpg,Assets/Cards/Cards/Decks/BatchAugust2026/56364287.jpg,true,pending,Imported from august-2026-nine-deck-batch.,Dragão Cibernético Herz,
56369281,Lobo Portador de Machado,official,Monstro Normal,starter-decks-2026-08,simple,,,not_required_no_effect,true,https://images.ygoprodeck.com/images/cards/56369281.jpg,Assets/Cards/Cards/Decks/StarterDecks2026/56369281.jpg,true,pending,Imported from starter-decks-2026-08.,Lobo Portador de Machado,
56387350,Bebê Vampiro,official,Monstro de Efeito,starter-decks-2026-08,trigger,,official/c56387350.lua,true,true,https://images.ygoprodeck.com/images/cards/56387350.jpg,Assets/Cards/Cards/Decks/StarterDecks2026/56387350.jpg,true,pending,Imported from starter-decks-2026-08.,Bebê Vampiro,
56410769,Pássaro Ondulado,official,Monstro Xyz,ygoprodeck_nine_deck_batch,extra_deck,,official/c56410769.lua,true,true,https://images.ygoprodeck.com/images/cards/56410769.jpg,Assets/Cards/Cards/Decks/BatchJuly2026/56410769.jpg,true,pending,Imported from the July 2026 curated deck batch.,Pássaro Ondulante,
56461575,Espiral Renascido,official,Carta de Armadilha,ygoprodeck_nine_deck_batch,trigger,,official/c56461575.lua,true,true,https://images.ygoprodeck.com/images/cards/56461575.jpg,Assets/Cards/Cards/Decks/BatchJuly2026/56461575.jpg,true,pending,Imported from the July 2026 curated deck batch.,Espiral Renascido,
56514812,Kunoichi,official,Monstro de Efeito,starter-decks-2026-08,trigger,,official/c56514812.lua,true,true,https://images.ygoprodeck.com/images/cards/56514812.jpg,Assets/Cards/Cards/Decks/StarterDecks2026/56514812.jpg,true,pending,Imported from starter-decks-2026-08.,Kunoichi,
56532353,Neo Dragão Definitivo de Olhos Azuis,official,Monstro de Fusao,published_catalog,extra_deck,,official/c56532353.lua,true,true,CardCatalog.asset#ea688b50d743ffb40bfbbcc8f2a12f1f,Assets/Cards/Cards/Monstros/Fusao/56532353.jpg,true,pending,Reconciled from published CardCatalog.,Neo Dragão Definitivo de Olhos Azuis,
56747793,Juntos Resistiremos,official,Magia de Equipamento,provided_pool,continuous,,official/c56747793.lua,true,true,Cards.rar::Cards/Magias/Equipamento/56747793.jpg,Assets/Cards/Cards/Magias/Equipamento/56747793.jpg,true,pending,Reconciled from published CardCatalog.,Juntos Resistiremos,
56830749,Compartilhar a Dor,official,Carta de Magia,starter-decks-2026-08,intermediate,,official/c56830749.lua,true,true,https://images.ygoprodeck.com/images/cards/56830749.jpg,Assets/Cards/Cards/Decks/StarterDecks2026/56830749.jpg,true,pending,Imported from starter-decks-2026-08.,Compartilhar a Dor,
56907389,Rei Músico,official,Monstro de Fusão,provided_pool,extra_deck,,official/c56907389.lua,true,true,Cards.rar::Cards/Monstros/Fusao/56907389.jpg,Assets/Cards/Cards/Monstros/Fusao/56907389.jpg,true,pending,Reconciled from published CardCatalog.,Rei Músico,
56920308,A Criatura Definitiva da Destruição,official,Carta de Armadilha,ygoprodeck_blue_eyes,trigger,,official/c56920308.lua,true,true,https://images.ygoprodeck.com/images/cards/56920308.jpg,Assets/Cards/Cards/Armadilhas/Normais/56920308.jpg,true,pending,Staged outside Assets until the 12-card vertical slice passes.,A Criatura Definitiva da Destruição,
57031794,Besta Mech Super Quantal Magnaligre,official,Monstro Xyz,ygoprodeck_nine_deck_batch,extra_deck,,official/c57031794.lua,true,true,https://images.ygoprodeck.com/images/cards/57031794.jpg,Assets/Cards/Cards/Decks/BatchJuly2026/57031794.jpg,true,pending,Imported from the July 2026 curated deck batch.,Besta Mech Super Quantal Magnaligre,
57043986,Dragão Sólido de Olhos Azuis,official,Monstro de Efeito,august-2026-nine-deck-batch,negation,,official/c57043986.lua,true,true,https://images.ygoprodeck.com/images/cards/57043986.jpg,Assets/Cards/Cards/Decks/BatchAugust2026/57043986.jpg,true,pending,Imported from august-2026-nine-deck-batch.,Dragão Sólido de Olhos Azuis,
57312333,Chamado Amazoness,official,Carta de Magia,ygoprodeck_nine_deck_batch,quick,,official/c57312333.lua,true,true,https://images.ygoprodeck.com/images/cards/57312333.jpg,Assets/Cards/Cards/Decks/BatchJuly2026/57312333.jpg,true,pending,Imported from the July 2026 curated deck batch.,Chamado Amazoness,
57416183,Arrumação Dragãozela,official,Carta de Armadilha,august-2026-nine-deck-batch,intermediate,,official/c57416183.lua,true,true,https://images.ygoprodeck.com/images/cards/57416183.jpg,Assets/Cards/Cards/Decks/BatchAugust2026/57416183.jpg,true,pending,Imported from august-2026-nine-deck-batch.,Arrumação Dragãozela,
57647597,Lâmia Reptiliana,official,Monstro Regulador de Efeito,ygoprodeck_nine_deck_batch,trigger,,official/c57647597.lua,true,true,https://images.ygoprodeck.com/images/cards/57647597.jpg,Assets/Cards/Cards/Decks/BatchJuly2026/57647597.jpg,true,pending,Imported from the July 2026 curated deck batch.,Lâmia Reptiliana,
